ID	NAME	COL-1	COL-2	COL-3	COL-4	COL-5	COL-6	COL-7	COL-8	COL-9	COL-10	COL-11	COL-12	COL-13	COL-14	COL-15	COL-16	COL-17
1795	R-1795	361	333	361	337	353	343	366	350	397	432	366	404	401	389	376	423	411
1796	R-1796	220	294	374	330	294	264	240	179	208	271	314	318	289	230	230	179	195
1797	R-1797	283	294	240	264	271	271	271	248	277	195	240	240	248	240	240	264	256
1798	R-1798	69	0	0	0	69	0	69	0	110	69	69	110	139	0	69	110	69
1799	R-1799	456	449	411	393	358	318	294	322	356	428	385	403	403	385	389	387	391
1800	R-1800	526	506	544	535	526	518	515	540	488	595	543	513	498	551	528	534	514
1801	R-1801	69	0	0	69	0	0	69	69	0	0	0	0	0	110	69	0	0
1802	R-1802	240	220	220	230	256	248	277	230	256	179	195	240	277	220	220	220	240
1803	R-1803	318	271	264	271	264	283	277	264	283	271	294	271	277	294	240	277	277
1804	R-1804	256	256	314	289	248	264	248	195	161	195	289	277	220	220	220	179	179
1805	R-1805	195	179	139	161	110	139	110	139	110	0	110	69	110	69	69	69	69
1806	R-1806	264	240	294	271	240	195	208	161	220	179	195	256	264	230	220	220	230
1807	R-1807	195	195	179	161	179	179	195	139	179	110	139	161	195	110	161	161	161
1808	R-1808	179	139	110	110	110	69	110	110	139	69	69	110	139	69	110	110	139
1809	R-1809	179	161	161	208	248	277	289	283	300	240	208	195	264	277	256	277	248
1810	R-1810	139	69	0	0	0	69	69	0	110	0	110	110	110	69	110	69	69
1811	R-1811	208	161	161	179	139	161	139	208	161	161	179	161	208	179	195	161	161
1812	R-1812	139	110	0	69	0	0	0	0	0	0	0	0	0	69	0	0	0
1813	R-1813	195	139	161	139	139	110	110	69	139	0	0	139	139	110	69	110	110
1814	R-1814	340	322	330	322	347	314	356	356	350	309	314	330	340	326	337	333	337
1815	R-1815	248	208	230	220	208	220	208	230	195	139	195	195	195	220	220	179	179
1816	R-1816	0	0	110	110	110	110	69	110	110	69	110	110	110	0	69	69	69
1817	R-1817	240	69	69	139	139	161	161	161	195	110	161	179	230	208	220	208	208
1818	R-1818	230	277	240	264	283	264	264	220	304	264	208	277	300	220	248	309	283
1819	R-1819	256	318	283	283	264	283	283	277	277	230	271	256	264	256	240	264	256
1820	R-1820	195	139	69	110	69	69	69	139	110	110	139	139	139	139	139	139	110
1821	R-1821	445	456	480	460	487	466	467	477	462	516	467	474	462	472	448	477	467
1822	R-1822	220	139	264	220	179	161	161	110	139	139	161	220	208	161	161	139	139
1823	R-1823	195	110	110	110	110	110	139	110	179	69	110	110	161	139	139	179	195
1824	R-1824	240	240	208	230	208	230	220	179	230	195	220	208	240	195	208	208	195
1825	R-1825	69	110	69	69	69	110	110	110	69	0	69	0	69	110	110	69	69
1826	R-1826	110	110	69	69	69	110	110	139	69	0	69	0	69	110	110	69	69
1827	R-1827	240	264	220	230	277	294	289	230	283	240	289	283	289	240	271	271	277
1828	R-1828	471	449	481	463	490	448	450	456	452	561	481	478	466	478	470	498	496
1829	R-1829	356	248	240	289	318	326	304	318	326	304	309	304	330	326	343	330	343
1830	R-1830	277	256	230	277	314	326	309	304	330	309	322	309	326	333	350	337	330
1831	R-1831	289	264	240	283	333	326	322	294	337	294	309	314	326	337	333	340	347
1832	R-1832	161	161	139	161	179	195	195	179	230	179	161	195	240	230	195	230	230
1833	R-1833	395	433	434	414	419	397	397	437	411	449	406	416	417	429	416	439	420
1834	R-1834	161	110	139	69	110	110	110	110	110	0	69	110	110	110	69	110	69
1835	R-1835	248	139	195	195	179	179	179	161	195	110	161	179	195	179	179	179	179
1836	R-1836	333	264	179	179	161	139	139	110	161	161	195	208	195	161	179	179	179
1837	R-1837	110	195	326	300	230	208	179	110	139	179	304	277	271	220	179	139	139
1838	R-1838	69	69	110	69	69	0	69	139	69	110	69	69	69	110	69	69	69
1839	R-1839	474	474	487	487	485	448	450	464	461	539	482	474	462	493	457	499	478
1840	R-1840	361	406	381	378	369	381	376	403	378	358	378	369	374	374	374	356	356
1841	R-1841	248	240	248	271	277	304	271	294	240	220	230	208	208	256	240	195	179
1842	R-1842	264	220	256	248	300	333	389	395	369	283	289	264	294	289	330	337	347
1843	R-1843	256	220	240	240	230	240	248	220	248	179	240	240	264	240	230	220	230
1844	R-1844	353	353	366	350	358	350	361	326	356	361	350	350	356	330	364	353	350
1845	R-1845	455	378	408	428	411	436	437	403	389	474	481	428	401	429	409	378	401
1846	R-1846	366	411	414	413	429	403	393	381	417	438	401	401	416	381	374	443	417
1847	R-1847	330	374	353	350	371	326	309	322	369	434	358	383	376	371	337	413	393
1848	R-1848	403	413	374	387	385	389	393	422	385	356	366	366	371	385	403	381	374
1849	R-1849	300	195	240	220	179	161	179	161	208	248	208	208	230	208	248	248	256
1850	R-1850	195	139	139	110	139	161	139	139	139	69	161	139	161	69	139	110	69
1851	R-1851	230	230	256	264	271	271	256	230	271	208	208	248	277	240	240	256	220
1852	R-1852	161	161	69	139	161	139	139	110	179	110	139	139	139	110	139	161	195
1853	R-1853	110	179	220	195	161	161	139	179	195	161	230	220	208	161	161	110	139
1854	R-1854	240	289	208	220	230	240	230	264	256	195	208	230	230	230	220	208	220
1855	R-1855	475	426	447	393	361	343	350	333	333	304	318	340	353	350	340	343	356
1856	R-1856	387	347	337	294	195	208	208	179	208	69	195	179	256	179	195	195	220
1857	R-1857	248	139	139	161	195	195	208	139	220	230	248	271	256	208	230	240	248
1858	R-1858	283	208	220	277	289	326	289	289	248	220	271	240	271	294	277	230	208
1859	R-1859	161	179	179	195	220	208	208	161	240	195	208	220	240	195	195	195	220
1860	R-1860	264	304	289	277	304	283	283	277	300	240	248	248	289	264	256	264	271
1861	R-1861	337	358	309	326	340	333	326	283	314	283	271	283	300	300	256	300	277
1862	R-1862	333	353	294	322	322	330	318	353	322	264	309	304	314	314	330	314	314
1863	R-1863	139	110	139	161	179	139	110	139	139	69	0	110	139	69	69	110	69
1864	R-1864	381	378	413	393	406	395	406	378	404	391	387	406	408	406	383	401	401
1865	R-1865	314	248	230	208	195	195	208	195	264	208	220	256	283	240	240	230	256
1866	R-1866	110	0	69	69	0	0	69	0	69	0	69	69	110	0	0	0	0
1867	R-1867	195	195	264	220	179	208	179	195	179	161	230	208	208	195	179	139	161
1868	R-1868	110	69	179	139	110	110	69	69	110	110	110	139	139	69	110	110	69
1869	R-1869	139	110	195	179	110	110	69	69	69	110	139	139	139	69	110	69	69
1870	R-1870	366	369	378	356	347	353	381	347	369	343	343	347	358	353	353	353	361
1871	R-1871	309	277	300	289	304	318	309	318	300	309	304	283	300	304	283	283	277
1872	R-1872	422	429	455	450	456	423	426	408	436	501	442	442	436	451	414	475	457
1873	R-1873	283	309	283	271	294	277	277	256	318	300	283	309	300	248	256	309	314
1874	R-1874	271	240	161	161	161	161	161	139	208	139	161	195	208	139	179	195	208
1875	R-1875	314	283	161	179	179	179	161	195	220	161	208	220	220	179	220	230	248
1876	R-1876	161	208	139	110	139	139	110	161	195	139	139	195	195	139	161	179	179
1877	R-1877	350	366	333	340	289	300	337	419	378	337	353	304	277	304	353	356	366
1878	R-1878	230	248	277	283	264	294	271	230	208	139	179	161	195	195	208	161	161
1879	R-1879	289	195	161	195	195	230	230	230	208	220	294	271	256	256	240	208	220
1880	R-1880	256	161	195	220	195	208	208	195	208	139	208	195	230	230	230	195	195
1881	R-1881	264	277	264	289	318	318	294	289	294	277	294	283	294	294	294	300	289
1882	R-1882	195	220	179	220	240	240	230	208	240	179	195	220	248	208	179	230	208
1883	R-1883	264	271	208	240	230	256	248	277	264	220	256	248	230	248	256	240	248
1884	R-1884	220	248	195	161	161	139	110	161	179	110	179	179	208	179	179	195	208
1885	R-1885	69	110	69	0	69	69	69	0	69	0	0	69	69	69	69	0	69
1886	R-1886	300	264	208	179	195	220	230	195	256	208	248	256	264	220	230	230	248
1887	R-1887	195	161	139	110	110	110	110	110	179	161	179	139	110	0	110	69	139
1888	R-1888	220	240	220	179	179	195	195	240	289	256	256	220	208	179	195	220	240
1889	R-1889	248	283	248	248	256	248	240	220	256	195	208	230	248	195	195	240	240
1890	R-1890	179	248	161	195	220	230	220	230	240	208	208	195	220	179	220	179	195
1891	R-1891	179	139	161	195	139	139	139	179	179	208	195	195	179	179	179	161	161
1892	R-1892	220	110	230	230	195	161	179	179	195	69	0	195	220	179	179	195	179
1893	R-1893	195	110	139	139	69	110	139	69	139	0	0	110	139	110	110	110	110
1894	R-1894	271	208	220	240	220	248	248	195	230	161	240	220	230	220	230	208	208
1895	R-1895	318	381	283	230	240	300	289	248	220	343	419	381	356	356	340	283	294
1896	R-1896	240	264	208	230	248	248	256	230	271	195	230	240	277	230	220	240	256
1897	R-1897	300	326	289	277	271	283	277	322	283	264	289	283	289	283	294	277	271
1898	R-1898	441	430	463	444	437	428	439	414	436	462	433	438	438	413	419	442	437
1899	R-1899	479	444	454	432	447	472	475	437	436	491	491	449	442	498	438	465	472
1900	R-1900	391	330	333	353	358	358	401	425	411	383	383	361	353	353	399	406	414
1901	R-1901	340	333	318	314	337	337	337	340	333	289	314	318	322	322	326	309	314
1902	R-1902	399	409	461	467	465	449	444	406	429	475	477	454	457	474	429	457	450
1903	R-1903	406	381	337	353	374	371	353	399	401	442	414	428	419	428	419	420	419
1904	R-1904	240	271	240	230	248	256	230	264	240	220	240	220	230	230	230	208	195
1905	R-1905	208	195	230	161	195	195	208	179	220	110	139	195	220	69	139	179	208
1906	R-1906	110	0	0	69	0	0	0	0	69	0	0	0	0	0	0	69	0
1907	R-1907	110	179	256	208	139	110	69	0	69	69	179	161	179	69	0	69	69
1908	R-1908	230	240	195	220	220	240	220	240	220	195	220	208	220	208	220	195	179
1909	R-1909	256	264	230	220	195	220	208	240	195	139	179	161	161	195	195	139	139
1910	R-1910	110	139	110	110	179	139	179	110	195	69	0	179	195	110	110	161	179
1911	R-1911	179	195	179	139	139	179	208	139	179	0	110	161	161	161	139	139	161
1912	R-1912	294	208	195	208	220	230	208	240	240	220	248	230	220	220	208	195	195
1913	R-1913	489	485	509	488	510	482	475	474	469	567	502	487	472	500	476	509	505
1914	R-1914	240	179	277	283	256	248	179	69	179	139	256	248	230	220	139	179	139
1915	R-1915	447	314	358	436	445	414	353	337	358	376	376	387	374	411	378	408	426
1916	R-1916	220	240	230	230	248	230	220	256	240	161	208	230	256	195	208	220	220
1917	R-1917	476	437	491	458	433	430	448	439	443	506	452	456	457	473	447	474	472
1918	R-1918	110	179	139	139	69	110	110	0	69	0	69	0	69	69	69	0	0
1919	R-1919	110	110	0	0	69	69	69	0	0	0	0	0	69	69	69	0	0
1920	R-1920	326	381	387	387	416	389	381	369	401	442	401	399	395	387	371	414	391
1921	R-1921	399	436	456	444	451	432	422	411	436	504	434	443	441	455	423	461	442
1922	R-1922	179	195	208	220	195	195	139	161	139	110	139	139	139	139	110	110	110
1923	R-1923	417	404	419	395	399	383	374	406	371	432	411	389	378	406	406	414	419
1924	R-1924	271	139	179	179	161	195	220	208	230	179	208	230	230	208	208	220	248
1925	R-1925	264	179	110	139	110	110	139	139	179	110	161	179	179	179	179	179	195
1926	R-1926	139	139	110	69	69	110	69	69	161	69	139	139	139	69	69	110	110
1927	R-1927	161	161	139	208	230	256	264	264	283	208	179	195	230	220	248	248	240
1928	R-1928	437	458	466	473	482	463	463	495	453	514	482	469	453	483	467	476	468
1929	R-1929	179	161	179	195	179	220	230	195	220	139	179	195	230	256	220	208	208
1930	R-1930	240	248	220	240	264	264	230	179	220	179	179	208	208	161	161	208	220
1931	R-1931	309	337	353	333	326	309	326	366	322	333	326	318	318	356	350	337	347
1932	R-1932	208	179	161	161	110	139	179	161	208	110	161	179	195	69	161	179	195
1933	R-1933	69	69	69	110	69	69	69	69	69	0	69	0	69	0	69	0	0
1934	R-1934	230	264	300	277	256	256	230	195	220	220	248	256	248	230	195	208	220
1935	R-1935	337	383	383	413	414	403	381	393	343	350	369	358	347	358	356	314	289
1936	R-1936	161	161	220	195	161	195	161	110	110	110	195	179	179	69	139	110	110
1937	R-1937	208	195	220	161	139	161	161	110	139	110	195	195	195	69	161	139	139
1938	R-1938	248	230	330	300	277	240	240	179	195	220	277	289	240	240	220	161	161
1939	R-1939	264	300	289	264	277	277	289	277	300	248	283	271	294	256	264	271	283
1940	R-1940	230	240	289	264	240	256	220	208	220	248	271	256	256	240	220	179	208
1941	R-1941	439	442	464	456	451	422	417	403	432	510	438	442	450	462	419	476	476
1942	R-1942	256	230	208	240	230	248	240	283	248	220	230	230	220	240	248	220	240
1943	R-1943	374	322	322	300	330	356	361	333	369	376	369	374	369	343	361	393	399
1944	R-1944	139	195	161	139	161	139	161	139	179	110	110	139	139	139	110	161	161
1945	R-1945	230	277	256	248	264	271	248	240	256	220	230	230	256	208	208	240	230
1946	R-1946	494	470	498	488	477	460	466	484	449	532	485	473	464	487	477	492	484
1947	R-1947	326	248	240	289	300	294	289	264	277	248	283	283	277	283	277	271	283
1948	R-1948	179	139	110	69	69	110	69	69	69	69	69	69	69	69	110	69	69
1949	R-1949	326	411	397	383	371	347	314	277	330	264	289	283	304	264	264	340	343
1950	R-1950	383	318	350	381	376	383	371	322	366	376	395	376	358	366	337	361	378
1951	R-1951	69	0	69	69	0	0	0	69	0	0	0	0	69	69	69	0	69
1952	R-1952	337	322	326	330	271	340	350	337	330	300	337	318	326	337	326	314	304
1953	R-1953	240	220	208	230	240	256	208	220	248	220	230	230	230	240	220	230	230
1954	R-1954	220	240	208	208	208	248	220	179	240	195	220	220	230	208	161	208	208
1955	R-1955	161	139	161	179	139	179	179	220	161	69	161	179	179	139	161	69	110
1956	R-1956	300	347	271	300	300	330	309	333	322	322	300	289	283	309	304	289	277
1957	R-1957	248	264	283	264	240	271	283	248	283	240	248	248	277	220	220	256	271
1958	R-1958	139	179	179	139	110	139	161	161	161	69	139	139	161	139	161	139	139
1959	R-1959	304	322	340	371	403	391	387	347	376	347	326	350	358	366	343	369	347
1960	R-1960	179	139	139	110	179	179	179	139	179	161	110	139	161	139	139	139	139
1961	R-1961	277	300	264	264	264	294	256	230	283	277	294	277	277	264	230	248	248
1962	R-1962	428	438	425	434	437	408	409	442	416	514	448	439	430	461	439	462	455
1963	R-1963	264	271	289	264	220	277	294	256	294	271	289	294	289	248	277	294	300
1964	R-1964	110	110	69	110	69	110	69	69	0	0	0	0	69	110	69	69	0
1965	R-1965	444	437	470	445	444	432	443	438	425	487	456	443	433	455	439	447	445
1966	R-1966	161	220	220	220	208	208	161	161	208	179	195	179	179	161	139	161	139
1967	R-1967	220	271	248	230	240	248	240	179	248	208	208	220	230	220	179	230	230
1968	R-1968	220	271	230	208	161	195	161	161	195	161	208	195	220	161	179	195	220
1969	R-1969	179	195	110	161	139	179	161	179	161	69	110	139	139	139	161	139	161
1970	R-1970	283	318	195	271	195	304	289	283	289	304	330	264	256	271	309	277	256
1971	R-1971	208	230	161	264	277	277	240	264	220	179	220	240	271	271	271	230	220
1972	R-1972	230	230	264	208	139	195	195	161	195	139	230	230	208	110	161	161	179
1973	R-1973	220	248	208	220	230	220	230	220	240	195	230	230	240	179	208	195	230
1974	R-1974	179	161	161	195	139	161	179	179	161	110	179	161	179	139	179	139	161
1975	R-1975	434	451	447	430	444	416	403	441	429	493	448	452	429	432	420	433	433
1976	R-1976	411	432	423	437	457	436	423	385	439	484	454	444	434	434	395	458	449
1977	R-1977	333	387	318	326	337	314	289	248	353	330	300	340	343	309	289	364	361
1978	R-1978	264	300	230	294	271	256	300	304	277	220	283	271	277	240	271	248	240
1979	R-1979	429	397	455	420	401	399	417	406	403	428	416	433	426	442	403	422	408
1980	R-1980	139	69	110	69	69	69	110	69	110	0	69	110	139	69	69	110	110
1981	R-1981	161	208	195	230	195	208	220	195	240	179	240	240	256	220	179	240	230
1982	R-1982	208	240	271	277	220	220	208	208	195	195	271	264	248	230	208	179	179
1983	R-1983	460	422	469	433	408	422	433	406	411	514	457	438	436	448	420	462	456
1984	R-1984	488	473	516	486	515	477	493	487	474	551	505	492	473	512	474	507	507
1985	R-1985	179	358	399	326	277	314	264	230	208	314	381	337	309	304	271	220	220
1986	R-1986	240	240	179	195	220	230	220	220	277	264	271	264	271	230	230	277	289
1987	R-1987	264	314	309	304	289	309	283	256	304	277	283	283	283	294	264	289	264
1988	R-1988	179	179	179	220	195	220	208	208	208	179	208	208	220	195	220	195	179
1989	R-1989	240	256	208	256	309	322	333	376	343	277	264	264	300	314	337	347	340
1990	R-1990	69	69	0	110	139	195	208	240	208	69	110	110	161	161	161	161	161
1991	R-1991	248	264	220	195	139	208	230	208	230	161	220	208	240	208	195	195	208
1992	R-1992	139	69	110	110	110	110	139	139	110	69	110	110	110	161	110	110	110
1993	R-1993	195	230	264	271	220	230	230	220	240	208	248	248	277	208	208	208	208
1994	R-1994	385	376	387	387	401	371	387	376	371	425	403	383	385	387	361	389	447
1995	R-1995	376	383	369	387	371	361	369	333	369	330	389	361	378	383	330	376	428
1996	R-1996	220	220	139	161	139	139	139	110	179	110	161	139	139	110	110	139	139
1997	R-1997	414	411	391	420	423	397	404	425	387	445	422	404	397	420	399	417	457
1998	R-1998	283	300	248	271	264	289	277	314	277	230	277	264	256	289	283	256	271
1999	R-1999	256	289	318	369	401	423	416	406	409	374	381	361	403	419	408	425	403
2000	R-2000	385	401	404	436	422	429	403	376	389	401	419	383	393	429	393	406	387
2001	R-2001	230	195	110	139	139	139	110	69	139	110	110	110	139	69	110	139	139
2002	R-2002	277	347	300	304	294	283	283	289	309	277	294	294	309	240	283	300	304
2003	R-2003	417	442	397	422	433	414	414	442	409	452	428	422	409	422	430	437	426
2004	R-2004	110	0	69	69	0	69	69	0	110	0	0	110	139	0	0	69	69
2005	R-2005	277	264	264	256	256	314	304	248	271	248	318	264	271	309	230	248	240
2006	R-2006	161	208	277	248	208	195	179	161	139	139	220	208	208	139	139	69	69
2007	R-2007	347	347	395	374	337	350	318	318	289	289	356	333	333	347	322	256	256
2008	R-2008	432	443	450	433	473	428	428	414	426	532	457	451	432	434	409	471	465
2009	R-2009	277	271	264	264	256	283	326	289	337	264	264	248	256	256	264	300	283
2010	R-2010	208	248	208	230	271	264	230	195	256	195	195	220	240	208	220	248	220
2011	R-2011	69	110	69	69	69	69	69	69	69	0	69	69	69	69	69	69	69
2012	R-2012	208	195	139	195	195	208	208	240	195	110	139	195	208	208	208	179	179
2013	R-2013	419	408	452	428	425	411	422	426	414	475	432	425	419	441	420	439	430
2014	R-2014	409	425	449	430	439	430	439	442	432	462	438	433	417	437	432	428	413
2015	R-2015	326	369	337	343	314	326	318	289	330	289	314	314	318	304	271	326	322
2016	R-2016	347	389	371	353	364	353	340	340	385	383	369	371	364	353	347	376	366
2017	R-2017	314	383	314	350	333	343	347	364	330	271	294	300	314	318	326	304	289
2018	R-2018	277	322	264	277	277	289	277	294	300	256	283	283	300	277	283	277	277
2019	R-2019	161	220	139	161	195	230	208	256	220	179	161	179	179	195	208	179	179
2020	R-2020	220	110	161	161	110	139	139	110	69	0	110	110	110	139	139	69	110
2021	R-2021	0	0	0	0	0	0	0	0	110	69	69	69	69	0	69	110	110
2022	R-2022	208	161	161	240	277	264	208	220	300	248	240	248	256	208	208	271	294
2023	R-2023	369	425	374	385	397	399	406	428	389	361	366	364	376	391	404	383	376
2024	R-2024	387	422	343	371	356	381	385	413	374	358	371	364	366	378	385	378	371
2025	R-2025	248	195	195	179	161	208	208	195	208	69	161	179	195	179	161	179	220
2026	R-2026	220	208	230	208	179	220	230	208	230	139	195	220	230	195	195	195	195
2027	R-2027	318	179	179	195	161	179	139	110	161	161	230	220	220	208	208	195	220
2028	R-2028	195	264	283	309	330	304	300	240	343	356	337	347	314	271	277	322	309
2029	R-2029	179	256	318	256	195	179	139	139	208	264	264	240	208	195	179	179	195
2030	R-2030	208	256	326	283	220	208	179	179	208	256	264	256	220	230	179	179	161
2031	R-2031	256	289	208	256	264	294	283	309	289	240	264	256	271	264	289	264	264
2032	R-2032	230	271	195	248	271	283	264	277	277	230	220	264	277	248	283	264	248
2033	R-2033	353	391	340	366	361	358	356	389	364	358	353	366	358	353	358	356	347
2034	R-2034	208	230	300	264	230	264	248	208	208	220	248	240	240	230	208	161	161
2035	R-2035	371	364	356	350	343	361	340	340	343	333	358	326	314	369	326	333	326
2036	R-2036	264	289	283	256	277	271	264	289	283	248	256	271	277	264	271	264	256
2037	R-2037	220	208	139	240	277	283	240	256	230	230	264	248	240	240	256	230	230
2038	R-2038	264	240	271	264	220	309	376	387	381	304	314	289	289	318	337	356	350
2039	R-2039	230	110	139	179	195	230	208	230	264	195	248	240	248	220	230	248	277
2040	R-2040	69	69	69	69	0	0	0	0	0	0	0	0	69	69	0	69	69
2041	R-2041	256	220	110	110	110	110	110	139	139	110	179	179	195	161	195	179	179
2042	R-2042	408	397	294	283	283	300	289	326	309	277	300	289	294	294	300	294	304
2043	R-2043	220	208	179	139	139	161	139	139	195	161	161	208	220	139	161	161	139
2044	R-2044	395	385	430	387	374	364	378	371	393	449	409	414	399	389	376	393	399
2045	R-2045	139	139	110	179	208	277	309	322	304	179	208	208	264	248	277	283	277
2046	R-2046	304	294	309	403	420	436	397	353	318	230	289	340	374	408	383	340	314
2047	R-2047	110	240	277	326	337	322	271	208	195	110	161	195	230	195	208	220	208
2048	R-2048	195	230	161	195	195	179	179	220	240	240	208	179	161	195	179	195	179
2049	R-2049	383	369	294	309	300	326	353	391	369	353	364	347	333	318	333	333	333
